Gene,ESRE,ESRE,ESRE,EBI Mac,EBI Mac,EBI Mac,Spl Mac,Spl Mac
Rnu6,0,0,0,0,0,0,0,0
Rnu7,0,0,0,0,0,0,0,0
Rnu73b,2.072097614,1.866240064,1.693227195,2.444587405,1.184544848,2.887154207,0,0
Robo1,0,0,0,20.77899294,39.68225242,26.34528214,0,0
Robo2,0,0,0,3.666881107,4.738179394,4.33073131,5.056951399,0
Robo3,1.036048807,3.732480127,6.772908779,2.444587405,2.665225909,0.721788552,0,7.226467332
Robo4,0,0,0,27.29789269,18.95271757,15.51845386,20.22780559,28.90586933
Rock1,3912.120294,4284.887186,4319.986983,664.1129117,654.4610287,688.9471726,1572.711885,1676.540421
Rock2,412.3474251,447.8976153,427.8220712,660.8534618,640.838763,641.6700224,839.4539322,643.1555926
Rod1,15966.54816,16495.69592,16494.85492,2354.137671,2338.587667,2545.026433,1335.035169,1047.837763
Rogdi,126.3979544,131.5699245,153.5192657,130.7854262,173.5358203,111.8772255,591.6633136,939.4407532
Rom1,29.00936659,59.71968203,21.44754447,16.7046806,20.43339863,14.79666531,25.28475699,50.58527133
Romo1,328.4274717,336.8563315,299.7012135,170.7136871,172.0551392,176.4773009,1284.465655,1625.95515
Ropn1,0,0,0,0,0,0,0,0
Ropn1l,3.10814642,4.665600159,3.38645439,1.222293702,3.553634545,2.165365655,80.91122238,36.13233666
Ror1,0,0,0,0.814862468,0.888408636,0,0,14.45293466
Ror2,0,0,0,0,4.145906969,0,0,0
Rora,0,0,0,1.629724937,2.369089697,1.804471379,35.39865979,21.679402
Rorb,0,0,0,0,0,0.360894276,0,0
Rorc,0,0,0,7.333762215,12.1415847,7.217885517,0,0
Ros1,0,0,0,0,0.296136212,0.360894276,0,0
Rp1,0,0,0,0.407431234,0,0,0,0
Rp1l1,0,0,0,0,0,0,0,0
Rp2h,352.2565943,367.6492925,356.14212,213.4939667,222.6944315,229.5287594,252.8475699,274.6057586
Rp9,42.47800108,53.18784181,48.53917958,280.7201203,246.6814647,265.618187,2214.944713,3136.286822
Rpa1,1906.329804,1845.711423,1913.34673,1605.686494,1410.200642,1644.956109,475.3534315,260.152824
Rpa2,321.1751301,363.9168124,329.6148939,600.5536391,502.5431519,547.4766165,308.4740353,238.473422
Rpa3,109.8211735,125.0380843,122.4767671,170.3062559,137.1110662,238.5511163,30.34170839,14.45293466
Rpain,364.68918,349.9200119,349.3692112,192.3075425,171.4628668,196.6873803,308.4740353,216.79402
Rpap1,100.4967343,100.7769634,107.2377223,371.9847168,364.5436771,334.909888,116.3098822,238.473422
Rpap2,578.1152342,559.8720191,572.8752009,70.07817227,76.99541515,73.62243227,126.423785,57.81173866
Rpap3,47.65824511,38.2579213,57.00531556,182.9366241,163.7633253,153.019173,101.139028,137.3028793
Rpe,289.0576171,283.6684897,343.1607115,265.2377334,270.6684979,304.9556631,80.91122238,14.45293466
Rpe65,0,0,0,0.407431234,0,0,0,0
Rpf1,315.9948861,364.8499324,382.104937,240.7918594,221.5098866,244.686319,227.5628129,281.832226
Rpf2,87.02809977,86.78016296,99.33599543,237.9398407,210.848983,306.0383459,171.9363476,166.2087486
Rpgr,17.61282972,15.86304054,23.14077166,42.37284835,42.34747833,45.11178448,5.056951399,43.35880399
Rpgrip1,256.9401041,278.0697695,233.1009438,301.4991133,284.883036,312.1735486,384.3283063,274.6057586
Rpgrip1l,43.51404988,27.06048092,39.50863454,86.78285288,77.29155136,81.92300062,0,7.226467332
Rph3a,0,0,0,0.407431234,0.592272424,0.360894276,0,0
Rph3al,4.144195227,5.598720191,2.822045325,2.037156171,1.776817273,0.721788552,0,0
Rpia,678.6119684,641.0534618,670.5179691,680.8175923,631.6585404,666.2108332,202.2780559,245.6998893
Rpl10,10794.59252,10605.84228,10651.52787,4460.557152,4465.141806,5261.477647,30.34170839,36.13233666
Rpl10a,7971.359519,8064.023315,8364.542342,2725.714956,2672.037042,3179.839464,5.056951399,7.226467332
Rpl10l,0,0,0,0,0,0,5.056951399,0
Rpl11,6097.147228,6006.493645,6050.465176,2935.134611,2731.56042,3541.094635,25.28475699,14.45293466
Rpl12,4944.024906,5326.249141,4807.636415,3538.540269,3596.870432,4349.497812,35.39865979,50.58527133
Rpl13,12855.29359,12897.58508,10805.04714,4529.005599,4540.952676,5161.870827,530.9798969,744.3261352
Rpl13a,12475.06368,11109.7271,11800.66473,7235.163856,6939.95213,9114.024042,5800.323254,6648.349946
Rpl14,7159.097255,7422.036733,7374.004433,5175.191536,5119.602835,5808.232475,2230.115567,2673.792913
Rpl15,7016.12252,7415.504893,7356.507752,1652.133654,1367.557027,2008.376645,45.51256259,57.81173866
Rpl17,9522.324583,9295.741757,9558.831923,3177.963626,3261.940376,3854.71176,5.056951399,7.226467332
Rpl18,5783.224439,5294.52306,5272.145075,3389.013006,3442.583466,4097.593608,197.2211045,296.2851606
Rpl18a,10330.44265,10260.58787,10555.01392,2221.315089,2262.184524,2781.412184,369.1574521,346.8704319
Rpl19,9223.942527,9532.754245,9642.928874,3430.570992,3324.721253,4097.954502,30.34170839,50.58527133
Rpl21,10143.95387,10828.85797,10377.78948,3380.45695,3422.446203,4349.858707,45.51256259,57.81173866
Rpl22,3399.276135,3378.827635,3368.393299,1904.333588,1734.76593,2259.198167,3307.246215,4017.915837
Rpl22l1,1892.86117,1763.59686,1782.403827,585.4786835,468.7836237,833.3048829,75.85427098,72.26467332
Rpl23,9337.907896,9589.674567,9308.798708,3459.091178,3125.717719,3671.016574,1340.092121,1394.708195
Rpl23a,12342.44944,12855.59468,12889.97422,1626.872918,1751.645695,2026.421359,5.056951399,21.679402
Rpl24,6269.13133,6695.136228,6588.347015,1542.127221,1441.59108,1848.500481,5.056951399,14.45293466
Rpl26,0,0,0,0,0,0,0,0
Rpl27,5137.766033,5554.863549,5074.037494,2197.276646,1972.267173,2487.644243,10.1139028,28.90586933
Rpl27a,8325.688211,8916.895024,8499.436109,2686.194127,2637.685241,3139.419306,166.8793962,130.076412
Rpl28,11598.56639,12609.25099,12577.85601,4137.871614,4437.008866,4285.258631,45.51256259,7.226467332
Rpl29,4432.216795,4558.291355,4259.030804,1835.885141,1736.838884,2041.578918,1335.035169,1654.861019
Rpl3,12127.98733,11993.39177,12230.18003,4450.371371,6032.29464,5072.008153,25.28475699,21.679402
Rpl30,8.288390454,9.331200318,12.41699943,5.704037278,3.849770757,7.217885517,0,0
Rpl31,5754.215073,5618.315711,5528.386791,2004.969103,1733.581386,2261.724427,30.34170839,43.35880399
Rpl31-ps12,0,0,0.564409065,0,0.296136212,1.082682828,0,7.226467332
Rpl32,6300.212794,6412.400858,6658.898148,4132.575008,4109.778351,5330.04756,3110.02511,3396.439646
Rpl34,30.0454154,47.58912162,45.15272519,61.11468512,59.22724242,50.88609289,20.22780559,14.45293466
Rpl34-ps1,0,0.933120032,0.564409065,0.814862468,0,0.360894276,0,0
Rpl35,7221.260183,7601.195779,6999.236814,1948.336162,1746.907515,2527.703508,505.6951399,448.0409746
Rpl35a,4359.693379,4642.272158,4182.83558,3053.6971,1793.104764,2837.711691,935.5360088,693.7408639
Rpl36,2567.328943,2887.073378,2630.146243,1713.24834,1853.812688,2046.270544,65.74036818,224.0204873
Rpl36a,4047.842688,4153.317261,4027.058678,1694.913934,1586.105552,2101.126474,5.056951399,0
Rpl36al,892.0380226,1007.769634,890.0730954,930.1655076,864.7177393,1154.139894,333.7587923,476.9468439
Rpl37,4470.550601,4749.580962,4515.272519,1461.048406,1334.093635,1756.472441,389.3852577,570.8909192
Rpl37a,4307.890939,4160.782222,4183.964398,1837.514866,1723.512754,2347.978159,2088.520928,3100.154486
Rpl38,3947.345954,3918.171013,3433.300342,1078.877908,1081.489447,1392.330116,1997.495802,2370.281285
Rpl39,7606.670339,7502.285056,7507.769382,565.514553,478.5561187,737.3070055,30.34170839,79.49114065
Rpl39l,0,0,0,6.926330981,2.665225909,12.99219393,5.056951399,0
Rpl3l,0,0,1.693227195,1.629724937,0.296136212,0,0,0
Rpl4,19103.70395,19324.91586,19705.77809,10389.49647,10403.56127,11473.55082,10326.29476,10832.47453
Rpl41,19209.38093,19476.0813,18326.36234,3287.155197,3258.090605,4344.084398,6280.733637,7551.658362
Rpl5,10192.64816,10534.92516,10883.5,2206.240133,2131.588455,2674.226584,30.34170839,36.13233666
Rpl6,11379.96009,11551.09287,11646.58105,3671.770282,3612.565651,4178.073031,60.68341678,57.81173866
Rpl7,14161.75114,14157.29712,14308.89861,4644.716069,4426.644098,5852.983366,80.91122238,36.13233666
Rpl7a,8238.660112,8435.405087,8848.240911,4899.768022,4925.633616,5285.657564,10.1139028,21.679402
Rpl7l1,411.3113763,433.9008148,391.6998911,840.1232048,804.8982245,905.1228438,849.567835,592.5703212
Rpl8,10668.19456,11026.67942,11363.81211,6677.797928,6872.433074,6840.750999,4475.401988,5918.476745
Rpl9,7935.097811,7914.72411,7884.794637,3821.704976,3585.32112,4468.592923,70.79731958,86.71760799
Rplp0,40902.17084,42469.09201,43864.74371,12587.58798,12452.52772,13646.13436,3378.043534,3649.366003
Rplp1,16096.05426,15047.49363,15552.29178,6417.041938,6084.414614,7746.234737,16030.53593,24208.66556
Rplp2,6469.08875,8529.650211,8343.659207,3699.068175,3795.57783,3705.662424,2290.798984,3165.192691
Rplp2-ps1,0,0,0,0,0,0,0,0
Rpn1,213.4260542,237.0124881,229.1500804,1457.788956,1427.968815,1437.441901,925.422106,823.8172759
Rpn2,673.4317244,743.6966653,709.4621946,1641.540442,1772.375229,1585.047659,986.1055227,1279.084718
Rpp14,140.9026377,140.9011248,125.2988124,209.4196544,208.7760295,250.4606274,176.993299,202.3410853
Rpp21,73.55946528,71.85024245,57.00531556,98.59835867,65.14996666,83.00568344,389.3852577,426.3615726
Rpp25,9.324439261,8.398080286,14.11022662,0.407431234,0.888408636,0.360894276,0,0
Rpp30,105.6769783,116.640004,114.0106311,131.1928574,113.7163054,155.9063272,70.79731958,21.679402
Rpp38,32.11751301,26.12736089,34.42895296,31.37220503,39.38611621,38.61568752,75.85427098,57.81173866
Rpp40,2.072097614,4.665600159,7.337317844,48.07688563,45.60497666,59.18666124,35.39865979,43.35880399
Rpph1,43.51404988,26.12736089,11.85259036,24.44587405,100.0940397,51.60788145,40.45561119,130.076412
Rprd1a,74.59551409,56.92032194,66.0358606,113.6733143,104.8322191,85.89283765,15.1708542,0
Rprd1b,963.5253903,938.718752,997.8752268,500.7329868,472.3372583,482.1547525,283.1892783,245.6998893
Rprd2,854.7402656,894.8621105,912.0850489,335.3159057,325.1575609,310.7299715,217.4489101,72.26467332
Rprl1,0,0,0,0,0,0,0,0
Rprl2,0,0,0,0,0,0,0,0
Rprl3,0,0,0,0,0,0,0,0
Rprm,0,0,0,0,0,0,0,0
Rprml,0,0,0,0,0,0,0,0
Rps10,6376.880406,6369.477337,6430.312477,2209.907014,2256.557936,2600.965046,4895.128954,6735.067554
Rps11,4421.856307,4687.99504,4879.316366,3213.817575,3095.215689,3488.764965,955.7638143,888.8554819
Rps12,9505.747802,9614.868808,9611.321967,5261.974389,5251.975722,6818.736448,40.45561119,14.45293466
Rps13,3649.999946,3761.406848,3859.429186,1952.817905,1906.524933,2169.335492,30.34170839,36.13233666
Rps14,6650.397291,6035.420366,6576.494424,2804.756616,2749.328593,3578.988534,7180.870986,8715.119603
Rps15,6413.142114,7093.578482,6839.509049,3171.037295,3227.292439,3539.290163,4273.123932,5788.400333
Rps15a,6310.573282,6093.273808,6327.590027,2380.620701,2240.862717,3061.105248,96.08207657,130.076412
Rps15a-ps4,76.6676117,77.44896264,89.74104132,1.629724937,0.888408636,1.082682828,0,7.226467332
Rps15a-ps6,1.036048807,2.799360095,3.38645439,7.333762215,3.849770757,5.413414138,25.28475699,7.226467332
Rps16,8408.572116,9025.136947,8813.247549,3204.039225,3200.936317,4046.707515,35.39865979,79.49114065
Rps17,4259.196645,4454.715032,4443.028159,2404.659144,2283.210195,3181.283042,10.1139028,14.45293466
Rps18,9294.393846,8746.134058,9081.341855,1875.813402,2037.121003,2427.014005,7772.5343,8801.837211
Rps19,6418.322358,5769.481157,5757.536871,3432.200717,3136.970895,3943.491752,2381.824109,2709.92525
Rps19-ps3,1.036048807,0.933120032,1.12881813,1.222293702,0.888408636,1.443577103,20.22780559,14.45293466
Rps19bp1,66.30712363,84.91392289,62.64940621,126.3036826,115.1969865,130.6437279,257.9045213,375.7763013
Rps2,16192.4068,17419.48475,17364.04488,6349.000922,6148.676172,6801.413523,3848.340014,4162.445183
Rps20,6440.079383,6571.964384,6650.432012,4227.099054,3765.668073,5171.254079,657.4036818,621.4761906
Rps21,2401.561134,2290.809678,2126.693357,2216.018483,2082.429843,2691.910404,3823.055257,4422.598007
Rps23,5912.73054,5492.344507,5843.891458,2970.173697,2982.683928,3408.285541,20.22780559,43.35880399
Rps24,10753.15057,11174.11238,10843.42696,2522.814202,2332.961079,3088.894107,4611.939676,4639.392027
Rps25,4945.060955,4893.281447,5063.313721,2064.046632,1919.258791,2722.947311,96.08207657,93.94407532
Rps26,7537.255069,7777.555465,7822.145231,2652.784766,2489.320999,3065.435979,1552.484079,1994.504984
Rps27,0,3.732480127,1.12881813,8.556055917,8.291813939,5.052519862,5.056951399,7.226467332
Rps27a,5362.588624,5539.000509,5589.907379,3564.615868,3192.348366,4565.673484,15.1708542,21.679402
Rps27l,1513.667307,1393.148207,1332.005393,565.1071218,432.9511421,730.8109086,278.1323269,383.0027686
Rps28,4322.395622,4534.963354,4376.992298,1140.400024,1101.626709,1358.406054,40.45561119,43.35880399
Rps29,8602.313243,7999.638033,7082.769356,2002.524516,1861.512229,2318.384828,5.056951399,65.03820599
Rps3,11581.98961,11032.27814,11646.58105,7771.34336,7767.652843,9594.374323,13264.38352,10940.87154
Rps3a,14263.28392,14011.7304,14525.06729,5352.831554,5340.224313,6667.521746,364.1005007,426.3615726
Rps4x,12560.01968,12853.72844,13063.24781,4896.916003,4829.389347,6065.910988,35.39865979,28.90586933
Rps4y2,0,0,0,163.7873561,151.6217406,136.4180363,328.7018409,173.435216
Rps5,8354.697578,8446.602528,8861.786728,4618.233039,4697.01646,5701.046875,12632.26459,12104.33278
Rps6,17636.65884,17719.9494,17941.99976,4180.651894,4314.112338,5047.828236,80.91122238,137.3028793
Rps6ka1,2355.974987,2426.112083,2424.136934,1185.624891,997.6828986,896.1004869,1941.869337,1633.181617
Rps6ka2,37.29775704,39.19104134,38.37981641,46.03972946,51.23156469,32.48048483,0,0
Rps6ka3,96.35253903,105.4425636,115.7038583,199.6413047,229.5055644,203.9052659,35.39865979,0
Rps6ka4,33.15356182,25.19424086,33.8645439,90.85716522,81.43745833,80.84031779,510.7520913,570.8909192
Rps6ka5,30.0454154,40.12416137,42.33067987,99.41322113,91.20995333,99.24592586,10.1139028,7.226467332
Rps6ka6,0,0,0,182.1217617,145.9951526,180.4471379,0,0
Rps6kb1,580.1873318,578.5344197,508.5325675,434.7291268,409.5563813,416.4719943,536.0368483,729.8732005
Rps6kb2,345.0042527,324.7257711,362.9150287,156.8610251,148.068106,127.3956794,156.7654934,252.9263566
Rps6kc1,35.22565943,28.92672099,32.73572577,74.96734708,86.17563772,79.75763496,520.8659941,411.9086379
Rps6kl1,6.216292841,7.464960254,10.72377223,7.741193449,6.811132878,5.413414138,0,0
Rps7,10390.53348,9789.362254,10196.61417,2099.085718,2165.940255,2760.480316,35.39865979,0
Rps8,12548.62315,12347.04426,12723.47355,5534.953316,5348.516127,6417.782907,1223.782238,1076.743632
Rps9,9182.500575,9165.104952,9196.481304,4318.363651,4370.082082,4733.489322,6073.39863,7349.317277
Rpsa,24513.95082,25652.40279,26454.98169,9397.401416,9424.831086,11267.11929,166.8793962,317.9645626
Rptn,0,0,0,0,0,0,0,0
Rptor,164.7317603,174.4934459,159.1633563,486.4728936,490.9938397,441.0128051,91.02512518,86.71760799
Rpusd1,17.61282972,40.12416137,23.70518073,64.78156623,53.30451818,51.60788145,409.6130633,216.79402
Rpusd2,40.40590346,44.78976153,46.84595239,137.3043259,122.6003918,111.5163312,0,0
Rpusd3,27.97331778,28.92672099,32.73572577,54.18835414,55.67360787,52.69056427,55.62646539,65.03820599
Rpusd4,32.11751301,45.72288156,40.07304361,130.7854262,129.7076609,118.0124282,141.5946392,108.39701
Rqcd1,350.1844967,362.0505723,377.5896644,609.1096951,561.4742581,550.3637707,65.74036818,122.8499446
Rrad,0,0,0,3.666881107,3.257498333,1.443577103,25.28475699,7.226467332
Rraga,749.0632873,767.0246661,824.6016438,286.4241576,275.9989497,286.1891607,101.139028,79.49114065
Rragb,0,0,0,15.4823869,11.84544848,14.79666531,10.1139028,0
Rragc,408.2032299,449.7638553,450.9628429,310.0551692,344.1102785,320.4741169,591.6633136,643.1555926
Rragd,236.2191279,282.7353696,241.5670798,57.04037278,62.78087696,68.56991241,80.91122238,86.71760799
Rras,19.68492733,27.99360095,28.22045325,13.85266196,12.43772091,18.76650234,965.8777171,1141.781838
Rras2,0,0,0,46.44716069,45.30884045,45.83357303,55.62646539,122.8499446
Rrbp1,222.7504935,210.8851272,197.5431727,816.084762,883.0781845,701.9393665,9203.651546,10080.92193
Rreb1,196.8492733,195.9552067,220.1195353,703.2263102,731.1603077,552.5291363,783.8274668,831.0437432
Rrh,0,0.933120032,0,0,0.296136212,0,0,0
Rrm1,5328.399013,5506.341308,5721.9791,3249.264092,3388.390539,4139.09645,530.9798969,332.4174973
Rrm2,10479.63368,11397.12807,11226.0963,2873.205063,2737.187008,2983.152084,268.0184241,79.49114065
Rrm2b,71.48736767,99.8438434,70.55113311,51.74376674,59.22724242,56.29950703,20.22780559,14.45293466
Rrn3,302.5262516,269.6716892,275.9960327,464.0641757,468.1913513,492.2597922,146.6515906,50.58527133
Rrnad1,210.3179078,197.8214467,195.2855365,180.4920367,174.1280927,175.7555123,166.8793962,79.49114065
Rrp1,669.2875292,635.4547416,596.5803816,1223.515996,1267.759124,1131.403555,1633.395302,1929.466778
Rrp12,180.2724924,185.6908863,185.1261733,558.588222,573.6158428,517.5223916,80.91122238,130.076412
Rrp15,29.00936659,27.99360095,28.78486231,264.0154397,269.483953,288.3545264,146.6515906,187.8881506
Rrp1b,89.10019738,59.71968203,66.0358606,505.6221616,509.9465572,420.8027256,207.3350073,260.152824
Rrp36,84.95600216,68.11776232,77.88845096,125.8962514,108.6819898,124.8694194,369.1574521,484.1733113
Rrp7a,210.3179078,195.9552067,188.5126277,442.4703203,397.1186604,442.8172765,273.0753755,281.832226
Rrp8,118.109564,104.5094436,136.0225846,259.1262649,244.9046474,212.5667285,293.3031811,252.9263566
Rrp9,46.62219631,55.98720191,46.84595239,314.1294815,315.3850659,293.046152,217.4489101,252.9263566
Rrs1,104.6409295,111.0412838,104.9800861,451.0263762,477.3715739,430.1859768,55.62646539,50.58527133
Rs1,0,0,0,0.407431234,0.296136212,0.360894276,0,0
Rsad1,2.072097614,7.464960254,1.12881813,66.00385993,81.14132211,60.63023834,60.68341678,57.81173866
Rsad2,108.7851247,114.7737639,139.409039,26.48303022,35.24020924,110.0727541,3762.371841,3403.666113
Rsbn1,450.6812309,488.9548967,513.04784,268.4971833,281.9216739,246.8516847,3590.435493,3764.98948
Rsbn1l,1147.942078,1188.794921,1098.34004,283.572139,288.4366706,273.5578611,5158.090427,5484.888705
Rsc1a1,1.036048807,0,1.693227195,1.222293702,0,0,0,0
Rsf1,606.088552,660.6489825,638.9110615,290.0910387,325.7498333,296.6550947,536.0368483,267.3792913
Rsl1,3.10814642,1.866240064,1.12881813,12.63036826,12.73385712,12.99219393,0,0
Rsl1d1,412.3474251,463.7606558,444.7543432,981.9092743,879.8206861,1104.697378,419.7269661,346.8704319
Rsl24d1,116.0374664,98.91072337,109.4953586,321.870675,308.2777968,346.0976105,0,21.679402
Rslcan18,5.180244034,8.398080286,11.2881813,6.926330981,6.811132878,5.413414138,0,0
Rsph1,0,0,0,2.037156171,2.665225909,1.804471379,0,36.13233666
Rsph3a,13.46863449,15.86304054,10.15936317,20.77899294,16.87976409,12.27040538,0,14.45293466
Rsph3b,3.10814642,6.531840223,4.515272519,11.81550579,13.91840197,12.63129965,5.056951399,0
Rsph4a,0,0,1.12881813,0,0.296136212,0,0,0
Rsph6a,0,0.933120032,0,0,0.592272424,0,0,0
Rsph9,70.45131886,80.24832273,72.80876937,0.814862468,3.553634545,0.721788552,35.39865979,0
Rspo1,0,0,0,0.814862468,3.553634545,0.360894276,146.6515906,122.8499446
Rspo2,0,0,0,0,0.296136212,0,0,0
Rspo3,0,0,0,1.222293702,2.961362121,1.804471379,15.1708542,0
Rspo4,0,0,0,0.407431234,0,0,0,0
Rspry1,424.7800108,431.1014547,446.4475704,237.1249783,257.6385045,256.2349358,389.3852577,238.473422
Rsrc1,40.40590346,40.12416137,31.60690764,160.5279063,183.6044515,190.9130719,692.8023416,867.1760799
Rsrc2,1526.099892,1441.670449,1351.75971,416.8021525,416.071378,450.035162,970.9346685,1033.384829
Rsu1,246.579616,223.9488076,222.3771716,227.3466287,295.2478035,272.8360725,637.1758762,549.2115172
Rtbdn,18.64887852,23.32800079,25.39840792,8.148624683,10.36476742,7.217885517,0,0
Rtcd1,117.0735152,160.4966455,118.5259036,221.2351601,215.8832986,227.3633938,126.423785,202.3410853
Rtdr1,0,0,0,0,0,0,0,0
Rtel1,339.8240086,275.2704094,259.6281699,424.543346,393.2688897,381.4652496,20.22780559,108.39701
Rtf1,522.1685986,578.5344197,545.7835658,429.4325208,446.8695441,425.1334569,4556.31321,6258.12071
Rtkn,1.036048807,0,0,42.78027959,44.71656803,26.34528214,0,7.226467332
Rtkn2,0,0,0,29.33504886,26.65225909,20.21007945,0,0
Rtl1,0,0,0,5.296606044,3.849770757,5.774308413,0,0
Rtn1,0,0,0,10.59321209,8.587950151,11.9095111,197.2211045,195.114618
Rtn2,0,0,0.564409065,15.88981813,10.06863121,13.35308821,151.708542,36.13233666
Rtn3,1760.246923,1910.096705,1752.490147,1041.394235,1053.06037,1029.270475,1729.477378,1741.578627
Rtn4,537.7093307,482.4230564,537.8818389,579.367215,620.7015006,594.7537666,864.7386892,722.6467332
Rtn4ip1,72.52341647,52.25472178,77.32404189,138.1191884,122.896528,116.9297454,101.139028,101.1705427
Rtn4r,0,0,0,2.852018639,11.84544848,6.135202689,0,0
Rtn4rl1,0,0,0,4.074312342,2.961362121,4.33073131,25.28475699,151.755814
Rtn4rl2,1.036048807,0,0,0,0.592272424,0,0,0
Rtp1,0,0,0,0,0,0,0,0
Rtp2,0,0,0,0,0,0,0,0
Rtp3,0,0,0,6.518899746,3.553634545,6.496096965,0,0
Rtp4,2.072097614,0,0,10.59321209,26.05998666,57.38218986,707.9731958,578.1173866
Rttn,91.172295,85.84704292,81.27490535,131.1928574,141.8492456,130.2828336,25.28475699,0
Rubie,3.10814642,0,0.564409065,0.814862468,0.592272424,0.721788552,0,0
Rufy1,42.47800108,50.38848172,54.18327023,136.0820322,137.1110662,149.0493359,278.1323269,274.6057586
Rufy2,395.7706442,364.8499324,379.2828916,184.9737803,160.8019632,163.485107,131.4807364,86.71760799
Rufy3,10.36048807,13.06368045,13.54581756,30.14991133,29.317485,26.70617641,146.6515906,339.6439646
Rufy4,0,0,0,1.629724937,2.369089697,1.443577103,10.1139028,7.226467332
Rundc1,128.470052,108.2419237,89.17663226,93.30175262,89.43313605,77.95316358,121.3668336,281.832226
Rundc3a,1247.402763,1261.578283,1263.147487,37.07624231,35.83248166,42.94641883,0,0
Rundc3b,0,0,0,2.444587405,1.776817273,1.804471379,0,0
Runx1,3051.163736,3140.882027,3174.80099,527.6234482,669.5639755,463.3882502,1051.845891,997.2524918
Runx1t1,0,1.866240064,0.564409065,79.44909066,66.33451151,84.08836627,15.1708542,0
Runx2,71.48736767,72.78336248,65.47145153,127.5259763,127.6347074,105.7420228,0,0
Runx3,20.72097614,23.32800079,22.01195353,148.3049692,159.3212821,95.27608882,91.02512518,195.114618
Rusc1,79.77575812,59.71968203,53.61886117,58.26266648,75.21859787,56.29950703,136.5376878,202.3410853
Rusc2,14.50468329,23.32800079,22.01195353,6.926330981,6.811132878,5.052519862,65.74036818,65.03820599
Ruvbl1,152.2991746,135.3024046,191.334673,422.5061898,413.9984245,399.8708576,60.68341678,86.71760799
Ruvbl2,169.9120043,164.2291256,149.5684022,993.3173489,939.3440648,915.5887778,273.0753755,267.3792913
Rwdd1,102.5688319,73.71648251,77.32404189,174.3805682,174.1280927,236.0248564,176.993299,151.755814
Rwdd2a,15.5407321,9.331200318,10.72377223,4.88917481,6.811132878,7.217885517,0,36.13233666
Rwdd2b,13.46863449,8.398080286,18.06109008,56.63294155,63.07701318,58.46487269,45.51256259,43.35880399
Rwdd3,5.180244034,5.598720191,1.693227195,6.111468512,6.811132878,3.608942758,5.056951399,36.13233666
Rwdd4a,297.3460075,316.3276908,303.6520769,200.4561672,214.99489,214.7320941,288.2462297,317.9645626
Rxfp1,0,0,0,0,0,0,0,0
Rxfp2,0,0,0,0,0.296136212,0,0,0
Rxfp3,0,0,0,0,0,0,0,0
Rxfp4,0,0,0,0,0,0,5.056951399,0
Rxra,0,1.866240064,2.822045325,180.899468,177.0894548,198.4918517,5421.051899,5333.132891
Rxrb,313.9227885,316.3276908,290.1062594,338.9827868,348.8484578,327.6920025,864.7386892,845.4966779
Rxrg,0,0.933120032,0,0,1.48068106,0.721788552,0,0
Rybp,177.164346,232.3468879,182.868537,147.4901068,133.8535679,112.9599083,25.28475699,7.226467332
Ryk,654.7828459,605.5949006,612.3838354,175.6028619,153.9908303,162.4024241,96.08207657,137.3028793
Ryr1,0,0.933120032,0.564409065,28.52018639,37.90543515,22.3754451,5.056951399,0
Ryr2,0,0.933120032,1.693227195,6.518899746,14.21453818,3.969837034,0,0
Ryr3,2.072097614,0,0,0.814862468,2.072953485,0.721788552,0,0
S100a1,22.79307375,15.86304054,19.18990821,23.22358035,24.5793056,28.14975352,207.3350073,317.9645626
S100a10,55.94663557,90.51264308,61.52058808,105.1172584,119.3428935,119.4560053,146.6515906,383.0027686
S100a11,14.50468329,5.598720191,15.80345382,72.93019091,87.95245499,64.60007538,60.68341678,43.35880399
S100a13,223.7865423,222.0825676,196.4143546,38.29853601,42.64361454,50.52519862,657.4036818,953.8936878
S100a14,0,1.866240064,0,0,0.296136212,0,10.1139028,7.226467332
S100a16,0,0,0,17.51954307,9.772494999,12.99219393,35.39865979,57.81173866
S100a2,0,0,0,0,0,0,0,0
S100a3,0,1.866240064,0,0,0.296136212,0,0,0
S100a4,0,0,0,2.037156171,5.034315606,3.248048483,121.3668336,173.435216
S100a5,0,0,0,0,0,0,0,0
S100a6,0,0,0.564409065,22.00128664,29.317485,22.3754451,404.5561119,484.1733113
S100a7a,0,0,0,0,0,0.360894276,0,0
S100a8,0,0,0,1591.426401,2043.636,2168.974598,1795.217747,2673.792913
S100a9,0,0,0,2167.534166,3216.927672,2953.558753,1901.413726,4422.598007
S100b,0,0,0,0,0,0,0,0
S100g,0,0,0,0,0.296136212,0.360894276,0,0
S100pbp,133.6502961,138.1017647,130.378494,82.70854053,86.47177393,83.00568344,0,0
S100z,0,0,0,0,0,0,0,0
S1pr1,0,1.866240064,0.564409065,32.1870675,45.01270424,30.31511917,40.45561119,79.49114065
S1pr2,0,0.933120032,0,41.15055465,46.4933853,37.89389896,75.85427098,50.58527133
S1pr3,0,0,0,9.77834962,16.58362788,6.856991241,207.3350073,224.0204873
S1pr4,25.90122017,10.26432035,19.75431727,50.52147304,65.14996666,47.27715014,40.45561119,108.39701
S1pr5,0,0,0,0,0.888408636,0.721788552,0,0
Saa1,0,0,0,0,0,0,10.1139028,21.679402
Saa2,0,0,0,0,0,0.360894276,0,0
Saa3,0,0,0,1.222293702,0.888408636,1.082682828,0,0
